"jmdict_seq","kanji","kana","waller_definition","origin","original"
1546040,"解かす","とかす","to melt,to dissolve","jmdict","溶かす"
1546040,"融かす","とかす","to melt,to dissolve","jmdict","溶かす"
1546040,"熔かす","とかす","to melt,to dissolve","jmdict","溶かす"
1546040,"鎔かす","とかす","to melt,to dissolve","jmdict","溶かす"
1389970,"尖る","とがる","to taper to a point,to become sharp,to be sour,to look displeased","waller",
1389970,"尖る","とんがる","to taper to a point,to become sharp,to be sour,to look displeased","jmdict","とがる"
1389970,"尖がる","とがる","to taper to a point,to become sharp,to be sour,to look displeased","jmdict","尖る"
1389970,"尖がる","とんがる","to taper to a point,to become sharp,to be sour,to look displeased","jmdict","尖る"
1389970,"尖んがる","とんがる","to taper to a point,to become sharp,to be sour,to look displeased","jmdict","尖る"
1009050,,"どきどき","throb,beat (fast)","waller",
1009050,,"ドキドキ","throb,beat (fast)","jmdict","どきどき"
1009050,,"どきんどきん","throb,beat (fast)","jmdict","どきどき"
1009050,,"ドキンドキン","throb,beat (fast)","jmdict","どきどき"
1546050,"溶く","とく","to dissolve (paint)","waller",
1546050,"融く","とく","to dissolve (paint)","jmdict","溶く"
1546050,"鎔く","とく","to dissolve (paint)","jmdict","溶く"
1546050,"熔く","とく","to dissolve (paint)","jmdict","溶く"
1595080,"退く","どく","(1) to retreat,to recede,to withdraw","waller",
1595080,,"どく","(1) to retreat,to recede,to withdraw","jmdict","退く"
1595080,,"のく","(1) to retreat,to recede,to withdraw","jmdict","退く"
1595080,"退く","のく","(1) to retreat,to recede,to withdraw","jmdict","どく"
1454970,"特殊","とくしゅ","special,unique","waller",
1455080,"特色","とくしょく","characteristic,feature","waller",
1455200,"特長","とくちょう","forte,merit","waller",
1455210,"特定","とくてい","specific,special,particular","waller",
1455250,"特売","とくばい","special sale","waller",
1546090,"溶け込む","とけこむ","to melt into","waller",
1546090,"解け込む","とけこむ","to melt into","jmdict","溶け込む"
1546090,"融け込む","とけこむ","to melt into","jmdict","溶け込む"
1546090,"溶込む","とけこむ","to melt into","jmdict","溶け込む"
1546090,"解込む","とけこむ","to melt into","jmdict","溶け込む"
1546090,"溶けこむ","とけこむ","to melt into","jmdict","溶け込む"
1546090,"とけ込む","とけこむ","to melt into","jmdict","溶け込む"
1546070,"溶ける","とける","to melt,to thaw,to fuse,to dissolve","waller",
1546070,"融ける","とける","to melt,to thaw,to fuse,to dissolve","jmdict","溶ける"
1546070,"解ける","とける","to melt,to thaw,to fuse,to dissolve","jmdict","溶ける"
1546070,"熔ける","とける","to melt,to thaw,to fuse,to dissolve","jmdict","溶ける"
1546070,"鎔ける","とける","to melt,to thaw,to fuse,to dissolve","jmdict","溶ける"
2850084,"退ける","どける","to remove,to take away,to dislodge,to put something out of the way","waller",
1349400,"床の間","とこのま","alcove","waller",
1349410,"床屋","とこや","barber","waller",
1598730,"所々","ところどころ","here and there,some parts (of something)","waller",
1598730,"所々","しょしょ","here and there,some parts (of something)","jmdict","ところどころ"
1598730,"所所","ところどころ","here and there,some parts (of something)","jmdict","所々"
1598730,"所所","しょしょ","here and there,some parts (of something)","jmdict","所々"
1598730,"処々","しょしょ","here and there,some parts (of something)","jmdict","所々"
1598730,"処処","しょしょ","here and there,some parts (of something)","jmdict","所々"
1445000,"都心","としん","heart (of city)","waller",
1267050,"戸棚","とだな","cupboard,locker,closet,wardrobe","waller",
1320570,,"とっくに","long ago,already,a long time ago","waller",
1320570,"疾っくに","とっくに","long ago,already,a long time ago","jmdict","とっくに"
1009210,,"どっと","suddenly","waller",
1009210,,"ドッと","suddenly","jmdict","どっと"
1009210,,"ドっと","suddenly","jmdict","どっと"
1598800,"整う","ととのう","to be prepared,to be in order,to be put in order,to be arranged","waller",
1598800,"調う","ととのう","to be prepared,to be in order,to be put in order,to be arranged","jmdict","整う"
1598800,"斉う","ととのう","to be prepared,to be in order,to be put in order,to be arranged","jmdict","整う"
2657130,"留まる","とどまる","(1) to be fixed,(2) to abide,to stay (in the one place)","waller",
2657130,,"とどまる","(1) to be fixed,(2) to abide,to stay (in the one place)","jmdict","留まる"
2657130,"止まる","とどまる","(1) to be fixed,(2) to abide,to stay (in the one place)","jmdict","留まる"
2657130,"停まる","とどまる","(1) to be fixed,(2) to abide,to stay (in the one place)","jmdict","留まる"
2657130,"駐まる","とどまる","(1) to be fixed,(2) to abide,to stay (in the one place)","jmdict","留まる"
1445740,,"どなる","to shout,to yell","waller",
1445740,"怒鳴る","どなる","to shout,to yell","jmdict","どなる"
1445740,"呶鳴る","どなる","to shout,to yell","jmdict","どなる"
1598890,"飛び込む","とびこむ","to jump in,to leap in,to plunge into,to dive","waller",
1598890,"飛びこむ","とびこむ","to jump in,to leap in,to plunge into,to dive","jmdict","飛び込む"
1598890,"飛込む","とびこむ","to jump in,to leap in,to plunge into,to dive","jmdict","飛び込む"
1429700,"跳ぶ","とぶ","to jump,to fly,to leap","waller",
1310620,"留まる","とまる","(1) to be fixed,(2) to abide,to stay (in the one place)","waller",
1474860,"泊める","とめる","to give shelter to,to lodge","waller",
1444010,,"ともかく","anyhow,anyway,somehow or other,generally speaking,in any case","waller",
1444010,"兎も角","ともかく","anyhow,anyway,somehow or other,generally speaking,in any case","jmdict","ともかく"
1598960,"捕える","とらえる","to seize,to grasp,to capture,to arrest","waller",
1598960,"捉える","とらえる","to seize,to grasp,to capture,to arrest","jmdict","捕える"
1598960,"捕らえる","とらえる","to seize,to grasp,to capture,to arrest","jmdict","捕える"
1326880,"取り入れる","とりいれる","to harvest,to take in,to adopt","waller",
1326880,"採り入れる","とりいれる","to harvest,to take in,to adopt","jmdict","取り入れる"
1326880,"取入れる","とりいれる","to harvest,to take in,to adopt","jmdict","取り入れる"
1326880,"取りいれる","とりいれる","to harvest,to take in,to adopt","jmdict","取り入れる"
1326790,"取り消す","とりけす","to cancel","waller",
1326790,"取消す","とりけす","to cancel","jmdict","取り消す"
1326770,"取り出す","とりだす","to take out,to produce,to pick out","waller",
1326770,"取出す","とりだす","to take out,to produce,to pick out","jmdict","取り出す"
1326770,"取りだす","とりだす","to take out,to produce,to pick out","jmdict","取り出す"
1326770,"とり出す","とりだす","to take out,to produce,to pick out","jmdict","取り出す"
1599160,"採る","とる","(1) to adopt (measure, proposal),(2) to pick (fruit)","waller",
1514140,"捕る","とる","to take,to catch (fish),to capture","waller",
1514140,"獲る","とる","to take,to catch (fish),to capture","jmdict","捕る"
1087100,,"トレーニング","training","waller",
1562970,"丼","どんぶり","porcelain bowl,bowl of rice with food on top","waller",
1562970,"丼","どん","porcelain bowl,bowl of rice with food on top","jmdict","どんぶり"
1562970,"丼ぶり","どんぶり","porcelain bowl,bowl of rice with food on top","jmdict","丼"
1457830,"内科","ないか","internist clinic,internal medicine","waller",
1458650,"内線","ないせん","phone extension,indoor wiring,inner line","waller",
1089930,,"ナイロン","nylon","waller",
1599390,"治す","なおす","to cure,to heal,to fix,to correct,to repair","waller",
1429750,"永い","ながい","long,lengthy","waller",
1426000,"仲直り","なかなおり","reconciliation,make peace with","waller",
1610950,"長引く","ながびく","to be prolonged,to drag on","waller",
1610950,"長びく","ながびく","to be prolonged,to drag on","jmdict","長引く"
1599430,"中身","なかみ","contents,interior,substance,filling,(sword) blade","waller",
1599430,"中味","なかみ","contents,interior,substance,filling,(sword) blade","waller",
1581690,"中指","なかゆび","middle finger","waller",
1581690,"中指","ちゅうし","middle finger","jmdict","なかゆび"
1426100,"仲良し","なかよし","intimate friend,bosom buddy,chum","waller",
1426100,"仲好し","なかよし","intimate friend,bosom buddy,chum","jmdict","仲良し"
1426100,"仲よし","なかよし","intimate friend,bosom buddy,chum","jmdict","仲良し"
1426100,"仲好","なかよし","intimate friend,bosom buddy,chum","jmdict","仲良し"
1156890,"慰める","なぐさめる","to comfort,to console","waller",
2835808,"亡くす","なくす","to lose someone, wife, child, etc","waller",
1181390,,"なぐる","to strike,to hit","waller",
1181390,"殴る","なぐる","to strike,to hit","jmdict","なぐる"
1181390,"擲る","なぐる","to strike,to hit","jmdict","なぐる"
1181390,"撲る","なぐる","to strike,to hit","jmdict","なぐる"
1157130,"為す","なす","to accomplish,to do","waller",
1157130,,"なす","to accomplish,to do","jmdict","為す"
1157130,"成す","なす","to accomplish,to do","jmdict","為す"
1599500,"謎謎","なぞなぞ","riddle,puzzle,enigma","waller",
1599500,,"なぞなぞ","riddle,puzzle,enigma","jmdict","謎謎"
1599500,"謎々","なぞなぞ","riddle,puzzle,enigma","jmdict","謎謎"
1632290,"傾らか","なだらか",,"waller",
1632290,,"なだらか",,"jmdict","傾らか"
1200490,"懐かしい","なつかしい","dear,desired,missed","waller",
1498290,"撫でる","なでる","to brush gently,to stroke","waller",
1322400,"斜め","ななめ","obliqueness","waller",
1322400,"斜め","なのめ","obliqueness","jmdict","ななめ"
1322400,"斜","ななめ","obliqueness","jmdict","斜め"
1322400,"斜","なのめ","obliqueness","jmdict","斜め"
1322400,"傾","ななめ","obliqueness","jmdict","斜め"
1322400,"傾","なのめ","obliqueness","jmdict","斜め"
1188330,,"なにしろ","at any rate,anyhow,anyway,in any case","waller",
1188330,"何しろ","なにしろ","at any rate,anyhow,anyway,in any case","jmdict","なにしろ"
1599580,"何々","なになに","such and such,What?","waller",
1599580,"何何","なになに","such and such,What?","jmdict","何々"
1189310,"何分","なにぶん","what minute?,how many minutes?","waller",
1189310,"何ぶん","なにぶん","what minute?,how many minutes?","jmdict","何分"
1378790,"生意気","なまいき","impertinent,saucy,cheeky,conceit,audacious,brazen","waller",
1599640,"並木","なみき","roadside tree,row of trees","waller",
1599640,"並樹","なみき","roadside tree,row of trees","jmdict","並木"
1599640,"並み木","なみき","roadside tree,row of trees","jmdict","並木"
1599680,"倣う","ならう","to imitate,to follow,to emulate","waller",
1599680,,"ならう","to imitate,to follow,to emulate","jmdict","倣う"
1599680,"傚う","ならう","to imitate,to follow,to emulate","jmdict","倣う"
1599680,"慣らう","ならう","to imitate,to follow,to emulate","jmdict","倣う"
1532880,"鳴らす","ならす","to ring,to sound,to chime,to beat,to snort (nose)","waller",
1611000,"生る","なる","to bear fruit","waller",
1212670,"馴れる","なれる","to become domesticated,to become tame","waller",
1460180,"南極","なんきょく","south pole,Antarctic","waller",
1599730,,"なんとなく","somehow or other,for some reason or another","waller",
1599730,"何となく","なんとなく","somehow or other,for some reason or another","jmdict","なんとなく"
