jmdict_seq,kana,kanji,waller_definition
1186710,ばける,化ける,"to appear in disguise, to take the form of, to change for the worse"
1478050,ばち,罰,"(divine) punishment, curse, retribution"
,ばつ,伐,"strike, attack, punish"
1010300,ばてる,,"to be exhausted, to be worn out"
1099490,ばね,発条,spring (e.g. coil leaf)
1601320,ばらまく,散蒔く,"to disseminate, to scatter, to give money freely"
1478440,ばん,判,size (of paper or books)
1525750,ばん,万,"many, all"
1584500,ばんじん,万人,"all people, everybody, 10000 people"
1584530,ばんのう,万能,"all-purpose, almighty, omnipotent"
1482410,ばんめ,番目,cardinal number suffix
1484710,ひ,非,"faulty-, non-"
1484590,ひ,費,"cost, expense"
1010470,ひいては,延いては,"not only...but also, in addition to, consequently"
1601430,ひかえしつ,控室,waiting room
1279060,ひかえる,控える,"to draw in, to hold back, to make notes, to be temperate in"
1483240,ひかん,悲観,"pessimism, disappointment"
1583370,ひき,匹,"head, small animal counter, roll of cloth"
1601480,ひきあげる,引き上げる,"to withdraw, to leave, to pull out, to retire"
1551210,ひきいる,率いる,"to lead, to spearhead (a group), to command (troops)"
1601520,ひきうける,引き受ける,"to undertake, to take up, to take over, to be responsible for, to guarantee, to contract (disease)"
1168880,ひきおこす,引き起こす,to cause
1601600,ひきさげる,引き下げる,"to pull down, to lower, to reduce, to withdraw"
1169000,ひきずる,引きずる,"to seduce, to drag along, to pull, to prolong, to support"
1168960,ひきとる,引き取る,"to take charge of, to take over, to retire to a private place"
1169120,ひきわけ,引き分け,"a draw (in competition), tie game"
1482980,ひけつ,否決,"rejection, negation, voting down"
1484870,ひこう,非行,"delinquency, misconduct"
1464070,ひごろ,日頃,"normally, habitually"
1227340,ひさしい,久しい,"long, long-continued, old (story)"
1227370,ひさしぶり,久し振り,after a long time
1483290,ひさん,悲惨,misery
1484060,ひしょ,秘書,(private) secretary
1483640,ひじゅう,比重,specific gravity
1612520,ひそか,密か,"secret, private, surreptitious"
1362560,ひたす,浸す,"to soak, to dip, to drench"
1010530,ひたすら,一向,earnestly
1601860,ひだりきき,左利き,"left-handedness, sake drinker, left-hander"
1169430,ひっかく,引っ掻く,to scratch
1169360,ひっかける,引っ掛ける,"1. to hang (something) on (something), to throw on (clothes), 2. to hook, to catch, to trap, to ensnar"
1487510,ひっしゅう,必修,required (subject)
1487250,ひってき,匹敵,"comparing with, match, rival, equal"
1527090,ひつじ,未,eighth sign of Chinese zodiac (The Ram 1pm-3pm south-southwest June)
1487570,ひつぜん,必然,"inevitable, necessary"
1164390,ひといき,一息,"puffy, a breath, a pause, an effort"
1601920,ひとえ,単,"one layer, single"
1369200,ひとがら,人柄,"personality, character, personal appearance, gentility"
1162570,ひところ,一頃,"once, some time ago"
1367960,ひとじち,人質,"hostage, prisoner"
1575970,ひとすじ,一筋,"a line, earnestly, blindly, straightforwardly"
1601990,ひとまず,一まず,"for the present, once, in outline"
1455660,ひとりでに,一人でに,"by itself, automatically, naturally"
1602060,ひどい,酷い,"cruel, awful, severe, very bad, serious, terrible, heavy, violent"
1464140,ひどり,日取り,"fixed date, appointed day"
2847628,ひな,雛,"young bird, chick, doll"
1464050,ひなた,日向,"sunny place, in the sun"
1483410,ひなん,非難,"blame, attack, criticism"
1484660,ひなん,避難,"taking refuge, finding shelter"
1463780,ひのまる,日の丸,the Japanese flag
1193760,ひばな,火花,spark
1602120,ひび,日々,"every day, daily, day after day"
1483350,ひめい,悲鳴,"shriek, scream"
1602190,ひゃっかじてん,百科事典,encyclopedia
1602190,ひゃっかじてん,百科辞典,encyclopedia
1556760,ひやかす,冷やかす,"to banter, to make fun of, to jeer at, to cool, to refrigerate"
1602220,ひやけ,日焼け,sunburn
1489320,ひょう,票,"label, ballot, ticket, sign"
1488680,ひょうご,標語,"motto, slogan, catchword"
1010640,ひょっと,,"possibly, accidentally"
1506900,ひらたい,平たい,"flat, even, level, simple, plain"
1483680,ひりつ,比率,"ratio, proportion, percentage"
1484310,ひりょう,肥料,"manure, fertilizer"
1483700,ひれい,比例,proportion
1483780,ひろう,疲労,"fatigue, weariness"
1278450,ひろまる,広まる,"to spread, to be propagated"
1490830,ひんこん,貧困,"poverty, lack"
1490580,ひんしつ,品質,quality
1490620,ひんしゅ,品種,"brand, kind, description"
1490850,ひんじゃく,貧弱,"poor, meagre, insubstantial"
1491050,ひんぱん,頻繁,frequency
1486350,び,美,beauty
1485990,びしょう,微笑,smile
1486440,びじゅつ,美術,"art, fine arts"
1226360,びっくり,吃驚,"be surprised, be amazed, be frightened, astonishment"
1010760,びっしょり,,"wet through, drenched"
1490140,びょうしゃ,描写,"depiction, description, portrayal"
1010790,びり,,"last on the list, at the bottom"
1486200,びりょう,微量,"minuscule amount, extremely small quantity"
1491070,びんかん,敏感,"sensibility, susceptibility, sensitive (to), well attuned to"
1490900,びんぼう,貧乏,"poverty, destitute, poor"
1514290,ふ,歩,pawn (in chess or shogi)
1491210,ふい,不意,"sudden, abrupt, unexpected, unforeseen"
1499580,ふう,封,seal
1499650,ふうさ,封鎖,"blockade, freezing (funds)"
1499890,ふうしゅう,風習,custom
1499960,ふうぞく,風俗,"1. manners, customs, 2. sex service, sex industry"
1500020,ふうど,風土,"natural features, topography, climate, spiritual features"
1491400,ふかけつ,不可欠,"indispensable, essential"
1362680,ふかめる,深める,"to deepen, to heighten, to intensify"
1491910,ふきつ,不吉,"ominous, sinister, bad luck, ill omen, inauspiciousness"
1491950,ふきょう,不況,"recession, depression, slump"
1496850,ふきん,布巾,"tea-towel, dish cloth"
1501020,ふく,福,good fortune
1500740,ふっきゅう,復旧,"restoration, restitution, rehabilitation"
1501320,ふくごう,複合,"composite, complex"
1501060,ふくし,福祉,"welfare, well-being"
1501520,ふくめん,覆面,"mask, veil, disguise"
1602550,ふくれる,膨れる,"to get cross, to get sulky, to swell (out), to expand, to be inflated, to distend, to bulge"
1492120,ふけいき,不景気,"business recession, hard times, depression, gloom, sullenness, cheerlessness"
1561010,ふける,老ける,to age
1496860,ふこく,布告,"edict, ordinance, proclamation"
1496780,ふごう,富豪,"wealthy person, millionaire"
1498080,ふさい,負債,"debt, liabilities"
1400850,ふさわしい,相応しい,appropriate
1492460,ふざい,不在,absence
1498100,ふしょう,負傷,"injury, wound"
1493120,ふしん,不審,"incomplete understanding, doubt, question, distrust, suspicion, strangeness, infidelity"
1493150,ふしん,不振,"dullness, depression, slump, stagnation"
1492810,ふじゅん,不順,"irregularity, unseasonableness"
1602700,ふぞく,付属,"attached, belonging, affiliated, annexed, associated, subordinate, incidental, dependent, auxiliary"
1498130,ふたん,負担,"burden, charge, responsibility"
1493840,ふちょう,不調,"bad condition, not to work out (ie a deal), disagreement, break-off, disorder, slump, out of form"
1500700,ふっかつ,復活,"revival (e.g. musical), restoration"
1500750,ふっこう,復興,"revival, renaissance, reconstruction"
1501720,ふっとう,沸騰,"boiling, seething"
1501740,ふつ,仏,French
1494120,ふとう,不当,"injustice, impropriety, unreasonableness, undeservedness, unfair, invalid"
1494220,ふどうさん,不動産,real estate
1498200,ふにん,赴任,(proceeding to) new appointment
1497870,ふはい,腐敗,"decay, depravity"
1494640,ふひょう,不評,"bad reputation, disgrace, unpopularity"
1602810,ふびん,不便,"pity, compassion"
1494700,ふふく,不服,"dissatisfaction, discontent, disapproval, objection, complaint, protest, disagreement"
1602820,ふへん,普遍,"universality, ubiquity, omnipresence"
1450110,ふまえる,踏まえる,"to be based on, to have origin in"
1505080,ふみ,文,"letter, writings"
1495060,ふめい,不明,"unknown, obscure, indistinct, uncertain, ambiguous, ignorant, lack of wisdom, anonymous, unidentified"
1496990,ふよう,扶養,"support, maintenance"
1361130,ふり,振り,"pretence, show, appearance"
1602990,ふりだし,振り出し,"outset, starting point, drawing or issuing (draft)"
1495290,ふりょう,不良,"badness, delinquent, inferiority, failure"
1497580,ふりょく,浮力,"buoyancy, floating power"
1366330,ふるわせる,震わせる,"to be shaking, to be trembling"
1603100,ふろく,付録,"appendix, supplement"
1502840,ふん,分,minute
1504650,ふんがい,憤慨,"indignation, resentment"
1505050,ふんしつ,紛失,losing something
1504600,ふんしゅつ,噴出,"spewing, gushing, spouting, eruption, effusion"
1505060,ふんそう,紛争,"dispute, trouble, strife"
1011100,ふんだん,,"plentiful, abundant, lavish"
1504750,ふんとう,奮闘,"hard struggle, strenuous effort"
1504880,ふんまつ,粉末,fine powder
1499290,ぶ,部,"department, part, category, counter for copies of a newspaper or magazine"
1499350,ぶか,部下,subordinate person
1011130,ぶかぶか,,"too big, baggy"
1498260,ぶじょく,侮辱,"insult, contempt, slight"
1498740,ぶそう,武装,"arms, armament, armed"
1583240,ぶち,斑,"spots, speckles, mottles"
1502540,ぶっし,物資,"goods, materials"
1502680,ぶったい,物体,"body, object"
1502450,ぶつぎ,物議,public discussion (criticism)
2742080,ぶつける,打付ける,"to knock, to run into, to nail on, to strike hard, to hit and attack"
1502190,ぶつぞう,仏像,Buddhist image (statue)
1530750,ぶなん,無難,"safety, security"
1499540,ぶもん,部門,"class, group, category, department, field, branch"
1011250,ぶらさげる,ぶら下げる,"to hang, to suspend, to dangle, to swing"
1011230,ぶらぶら,,"dangle heavily, swing, sway to and fro, aimlessly, idly, lazily, loiter, loaf, be idle, stroll idly"
1499000,ぶりょく,武力,"armed might, military power, the sword, force"
1531060,ぶれい,無礼,"impolite, rude"
1505150,ぶんかざい,文化財,"cultural assets, cultural property"
1503390,ぶんぎょう,分業,"division of labor, specialization, assembly-line production"
1505370,ぶんご,文語,"written language, literary language"
1503580,ぶんさん,分散,"dispersion, decentralization, variance (statistics)"
1503630,ぶんし,分子,"numerator, molecule"
1583840,ぶんしょ,文書,"document, writing, letter, note, records, archives"
1503950,ぶんたん,分担,"apportionment, sharing"
1504090,ぶんぱい,分配,"division, sharing"
1504310,ぶんぼ,分母,denominator
1504370,ぶんり,分離,"separation, detachment, segregation, isolation"
1504510,ぶんれつ,分裂,"split, division, break up"
1506320,へいき,兵器,"arms, weapons, ordinance"
1508660,へいこう,閉口,shut mouth
2835826,へいこう,平行,"(going) side by side, concurrent, abreast, at the same time, occurring together, parallel, parallelism"
1508670,へいさ,閉鎖,"closing, closure, shutdown, lockout, unsociable"
1506420,へいし,兵士,soldier
1507420,へいじょう,平常,"normal, usual"
1507850,へいほう,平方,"square (e.g. metre), square"
1508530,へいれつ,並列,"arrangement, parallel, abreast"
1573590,へきえき,辟易,"wince, shrink back, succumbing to, being frightened, disconcerted"
1206340,へだたる,隔たる,to be distant
1603220,へりくだる,謙る,to deprecate oneself and praise the listener
1251110,へる,経る,"to pass, to elapse, to experience"
1511870,へん,編,"compilation, editing, completed poem, book, part of book"
1510310,へん,偏,"side, left radical of a character, inclining, inclining toward, biased"
1510940,へんかく,変革,"change, reform, revolution, upheaval, (the) Reformation"
1512170,へんかん,返還,"return, restoration"
1510380,へんけん,偏見,"prejudice, narrow view"
1512210,へんさい,返済,repayment
1511260,へんせん,変遷,"change, transition, vicissitudes"
1512290,へんとう,返答,reply
1511450,へんどう,変動,"change, fluctuation"
1512760,べんかい,弁解,"explanation, justification, defence, excuse"
1512480,べんぎ,便宜,"convenience, accommodation, advantage, expedience"
1512830,べんご,弁護,"defense, pleading, advocacy"
1512980,べんしょう,弁償,"next word, compensation, reparation, indemnity, reimbursement"
1513170,べんろん,弁論,"discussion, debate, argument"
1011540,ぺこぺこ,,"fawn, be very hungry"
1514780,ほ,穂,"ear (of plant), head (of plant)"
1513290,ほいく,保育,"nursing, nurturing, rearing, lactation, suckling"
,ほう,倣,"imitate, follow, emulate"
1517160,ほうあん,法案,bill (law)
1516280,ほうかい,崩壊,"collapse, decay (physics), crumbling, breaking down, caving in"
1517230,ほうがく,法学,"law, jurisprudence"
1516580,ほうき,放棄,"abandonment, renunciation, abdication (responsibility right)"
1748510,ほうき,宝器,"treasured article or vessel, outstanding individual"
1499620,ほうけん,封建,feudalistic
1518150,ほうさく,豊作,"abundant harvest, bumper crop"
1517020,ほうさく,方策,"plan, policy"
1515950,ほうし,奉仕,"attendance, service"
1517030,ほうしき,方式,"form, method, system"
1516600,ほうしゃ,放射,"radiation, emission"
1516690,ほうしゃのう,放射能,radioactivity
1515700,ほうしゅう,報酬,"remuneration, recompense, reward, toll"
1516710,ほうしゅつ,放出,"release, emit"
1515650,ほうじる,報じる,"to inform, to report"
1515660,ほうずる,報ずる,"to inform, to report"
1516780,ほうち,放置,"leave as is, leave to chance, leave alone, neglect"
1517400,ほうてい,法廷,courtroom
1515730,ほうどう,報道,"information, report"
1518050,ほうび,褒美,"reward, prize"
1402130,ほうむる,葬る,"to bury, to inter, to entomb, to consign to oblivion, to shelve"
1516500,ほうりこむ,放り込む,to throw into
1516510,ほうりだす,放り出す,"to throw out, to fire, to expel, to give up, to abandon, to neglect"
1518350,ほうわ,飽和,saturation
1513310,ほおん,保温,"retaining warmth, keeping heat in, heat insulation"
1514160,ほかく,捕獲,"capture, seizure"
1513320,ほかん,保管,"charge, custody, safekeeping, deposit, storage"
1514510,ほきゅう,補給,"supply, supplying, replenishment"
1514530,ほきょう,補強,"compensation, reinforcement"
1513440,ほけん,保険,"insurance, guarantee"
1514180,ほげい,捕鯨,"whaling, whale fishing"
1267760,ほこる,誇る,"to boast of, to be proud of"
1419000,ほころびる,綻びる,"to come apart at the seams, to begin to open, to smile broadly"
1513530,ほご,保護,"care, protection, shelter, guardianship, favor, patronage"
1209620,ほし,乾,"dried, cured"
1210150,ほしもの,干し物,dried washing (clothes)
1513750,ほしゅ,保守,"conservative, maintaining"
1603500,ほしょう,保障,"guarantee, security, assurance, pledge, warranty"
1514650,ほしょう,補償,"compensation, reparation"
1514580,ほじゅう,補充,"supplementation, supplement, replenishment, replenishing"
1514590,ほじょ,補助,"assistance, support, aid, auxiliary"
1514070,ほそう,舗装,"pavement, road surface"
1514700,ほそく,補足,"supplement, complement"
1477470,ほっさ,発作,"fit, spasm"
1011660,ほっと,,feel relieved
1520630,ほっぺた,頬っぺた,cheek
2842190,ほとり,辺り,"(in the) neighbourhood, vicinity, nearby"
1522050,ほとんど,殆ど,"mostly, almost"
1198900,ほどく,解く,to unfasten
1310370,ほどこす,施す,"to donate, to give, to conduct, to apply, to perform"
1603540,ほぼ,保母,day care worker in a kindergarten nursery school etc.
1514000,ほよう,保養,"health preservation, recuperation, recreation"
1690070,ほり,捕吏,constable
1514260,ほりょ,捕虜,prisoner (of war)
1603610,ほろびる,滅びる,"to be ruined, to go under, to perish, to be destroyed"
1603620,ほろぼす,滅ぼす,"to destroy, to overthrow, to wreck, to ruin"
1522310,ほんかく,本格,"propriety, fundamental rules"
1522350,ほんかん,本館,main building
1522370,ほんき,本気,"seriousness, truth, sanctity"
1522620,ほんしつ,本質,"essence, true nature, reality"
1522950,ほんたい,本体,"substance, real form, object of worship"
1522250,ほんね,本音,"real intention, motive"
1011740,ほんの,本の,"mere, only, just"
1523130,ほんのう,本能,instinct
1522690,ほんば,本場,"home, habitat, center, best place, genuine"
1584270,ほんぶん,本文,"text (of document), body (of letter)"
1523240,ほんみょう,本名,real name
1576460,ぼう,卯,fourth sign of Chinese zodiac (The Hare 5am-7am east February)
1520200,ぼうえい,防衛,"defense, protection, self-defense"
1520260,ぼうか,防火,"fire prevention, fire fighting, fire proof"
1519130,ぼうがい,妨害,"disturbance, obstruction, hindrance, jamming, interference"
1519930,ぼうせき,紡績,spinning
1515610,ぼうぜん,呆然,"dumbfounded, overcome with surprise, in blank amazement"
1520010,ぼうちょう,膨脹,"expansion, swelling, increase, growth"
1519860,ぼうとう,冒頭,"beginning, start, outset"
1519520,ぼうどう,暴動,"insurrection, rebellion, revolt, riot, uprising"
1519540,ぼうふう,暴風,"storm, windstorm, gale"
1519590,ぼうりょく,暴力,violence
1514810,ぼきん,募金,"fund-raising, collection of funds"
1521770,ぼくし,牧師,"pastor, minister, clergyman"
1515040,ぼこう,母校,alma mater
1521990,ぼっしゅう,没収,forfeited
1603720,ぼっちゃん,坊ちゃん,son (of others)
1011840,ぼつぼつ,,"gradually, here and there, spots, pimples"
1522040,ぼつらく,没落,"ruin, fall, collapse"
1011850,ぼやく,,"to grumble, to complain"
1011860,ぼやける,,"to become dim, to become blurred"
1524610,まい,枚,counter for flat objects (e.g. sheets of paper)
1524560,まいぞう,埋蔵,"buried property, treasure trove"
1499100,まう,舞う,"to dance, to flutter about, to revolve"
1363940,まうえ,真上,"just above, right overhead"
1603780,まえうり,前売り,"advance sale, booking"
1393630,まえおき,前置き,"preface, introduction"
1603820,まえもって,前もって,"in advance, beforehand, previously"
1467130,まかす,任す,"to entrust, to leave to a person"
1497950,まかす,負かす,to defeat
1562510,まかなう,賄う,"to give board to, to provide meals, to pay"
1239730,まがる,曲がる,"to turn, to bend"
1211140,まき,巻,volume
1504990,まぎらわしい,紛らわしい,"confusing, misleading, equivocal, ambiguous"
1505010,まぎれる,紛れる,"to be diverted, to slip into"
1524850,まく,膜,"membrane, film"
1257800,まくる,捲る,verb suffix to indicate reckless abandon to the activity
1363970,まこころ,真心,"sincerity, devotion"
1580555,まこと,誠,"truth, faith, fidelity, sincerity, trust, confidence, reliance, devotion"
1381160,まことに,真に,"truly, actually, really"
1012100,まごつく,間誤付く,"to be confused, to be flustered"
1376620,まさしく,正しく,"surely, no doubt, evidently"
1376640,まさに,正に,"correctly, surely"
1603910,まさる,勝る,"to excel, to surpass, to outrival"
1611600,まし,増し,"extra, additional, less objectionable, better, preferable"
1363460,ました,真下,"right under, directly below"
1237470,まして,況して,"still more, still less (with neg. verb), to say nothing of, not to mention"
1271660,まじえる,交える,"to mix, to converse with, to cross (swords)"
1271700,まじわる,交わる,"to cross, to intersect, to associate with, to mingle with, to interest, to join"
1603940,ますい,麻酔,anaesthesia
1603950,ますます,益々,"increasingly, more and more"
1267460,また,股,"groin, crotch, thigh"
1603970,またがる,跨がる,"to extend over or into, to straddle"
1267830,またぐ,跨ぐ,to straddle
1580190,またたき,瞬き,"wink, twinkling (of stars), flicker (of light)"
1410510,まちあわせ,待ち合わせ,appointment
1611610,まちがう,間違う,"to make a mistake, to be incorrect, to be mistaken"
1410480,まちどおしい,待ち遠しい,looking forward to
1410580,まちのぞむ,待ち望む,"to look anxiously for, to wait eagerly for"
1604010,まちまち,区々,"1. several, various, divergent, conflicting, different, diverse, 2. trivial"
1604040,まっき,末期,"closing years (period days), last stage"
1363280,まっぷたつ,真っ二つ,in two equal parts
1437270,まと,的,"mark, target"
1440910,まとまり,纏まり,"conclusion, settlement, consistency"
1440920,まとめ,纏め,"settlement, conclusion"
1584670,まぬかれる,免れる,"to escape from, to be rescued from, to avoid, to evade, to avert, to elude, to be exempted, to be relieved"
1349570,まねき,招き,invitation
1604160,まひ,麻痺,"paralysis, palsy, numbness, stupor"
1569790,まぶしい,眩しい,"dazzling, radiant"
1569920,まぶた,目蓋,eyelid
1604170,まま,間々,"occasionally, frequently"
1215290,まもなく,間もなく,"soon, before long, in a short time"
1486270,まゆ,眉,eyebrow
1226280,まり,鞠,ball
1216410,まるごと,丸ごと,"in its entirety, whole, wholly"
1216270,まるっきり,丸っきり,"completely, perfectly, just as if"
1216280,まるで,丸で,"quite, entirely, completely, at all, as if, as though, so to speak"
1604260,まるまる,丸々,completely
1216300,まるめる,丸める,"to make round, to round off, to roll up, to curl up, to seduce, to cajole, to explain away"
1526770,まんげつ,満月,full moon
1526820,まんじょう,満場,"unanimous, whole audience"
1363350,まんまえ,真ん前,"right in front, under the nose"
1363330,まんまるい,真ん丸い,perfectly circular
1579350,み,三,(num) three
1259550,みあい,見合い,formal marriage interview
1259570,みあわせる,見合わせる,"to exchange glances, to postpone, to suspend operations, to refrain from performing an action"
1260140,みおとす,見落とす,"to overlook, to fail to notice"
1527190,みかい,未開,"savage land, backward region, uncivilized"
1527020,みかく,味覚,"taste, palate, sense of taste"
1604430,みかける,見掛ける,"to (happen to) see, to notice, to catch sight of"
1301340,みかづき,三日月,"new moon, crescent moon"
1260070,みかた,見方,viewpoint
1259500,みぐるしい,見苦しい,"unsightly, ugly"
1604480,みこみ,見込み,"hope, prospects, expectation"
1527480,みこん,未婚,unmarried
1303280,みじめ,惨め,miserable
1527560,みじゅく,未熟,"inexperience, unripeness, raw, unskilled, immature, inexperienced"
1486050,みじん,微塵,"particle, atom"
1259180,みすぼらしい,見すぼらしい,"shabby, seedy"
1259200,みせびらかす,見せびらかす,"to show off, to flaunt"
1259240,みせもの,見せ物,"show, exhibition"
1526670,みたす,満たす,"to satisfy, to ingratiate, to fill, to fulfill"
1548930,みだす,乱す,"to throw out of order, to disarrange, to disturb"
1548940,みだれる,乱れる,"to get confused, to be disordered, to be disturbed"
1527770,みち,未知,not yet known
1453680,みちびく,導く,"to be guided, to be shown"
1365650,みぢか,身近,"near oneself, close to one, familiar"
1528280,みっしゅう,密集,"crowd, close formation, dense"
1528290,みっせつ,密接,"related, connected, close, intimate"
1259250,みっともない,見っともない,"shameful, indecent"
1647880,みつ,蜜,"nectar, honey"
1528320,みつど,密度,density
1604590,みつもり,見積り,"estimation, quotation"
1527830,みてい,未定,"not yet fixed, undecided, pending"
1604610,みとおし,見通し,"perspective, unobstructed view, outlook, forecast, prospect, insight"
1263360,みなもと,源,"source, origin"
1365570,みなり,身なり,personal appearance
1516250,みね,峰,"peak, ridge"
1604670,みのがす,見逃す,"to miss, to overlook, to leave at large"
1259770,みはらし,見晴らし,view
1365720,みぶり,身振り,gesture
1604690,みまい,見舞,"enquiry, expression of sympathy, expression of concern"
1528440,みゃく,脈,pulse
1528130,みれん,未練,"lingering affection, attachment, regret(s), reluctance"
1259920,みわたす,見渡す,"to look out over, to survey (scene), to take an extensive view of"
1528790,みんしゅ,民主,"democratic, the head of the nation"
1528950,みんしゅく,民宿,private home providing lodging for travelers
1604740,みんぞく,民族,"people, race, nation, racial customs, folk customs"
1604745,みんぞく,民俗,"people, race, nation, racial customs, folk customs"
1585310,む,六,(num) six
1529610,むいみ,無意味,"nonsense, no meaning"
1277040,むき,向き,"direction, situation, exposure, aspect, suitability"
1529940,むくち,無口,reticence
1277090,むけ,向け,"for ~, oriented towards ~"
1531160,むこ,婿,son-in-law
1529930,むこう,無効,"invalid, no effect, unavailable"
1529860,むごん,無言,silence
1568540,むしる,毟る,"to pluck, to pick, to tear"
1530080,むじゃき,無邪気,"innocence, simple-mindedness"
1254610,むすび,結び,"ending, conclusion, union"
1254630,むすびつき,結び付き,"connection, relation"
1254640,むすびつく,結び付く,"to be connected or related, to join together"
1254650,むすびつける,結び付ける,"to combine, to join, to tie on, to attach with a knot"
1530380,むせん,無線,"wireless, radio"
1530520,むだづかい,無駄遣い,"waste money on, squander money on, flog a dead horse"
1530600,むだん,無断,"without permission, without notice"
1530630,むち,無知,ignorance
1530670,むちゃ,無茶,"absurd, unreasonable, excessive, rash, absurdity, nonsense"
1530680,むちゃくちゃ,無茶苦茶,"confused, jumbled, mixed up, unreasonable"
1245370,むなしい,空しい,"vacant, futile, vain, void, empty, ineffective, lifeless"
1530770,むねん,無念,"chagrin, regret"
1530780,むのう,無能,"inefficiency, incompetence"
1529590,むやみに,無闇に,"unreasonably, absurdly, recklessly, indiscreetly, at random"
1530940,むよう,無用,"useless, futility, needlessness, unnecessariness"
1247500,むらがる,群がる,"to swarm, to gather"
1531080,むろん,無論,"of course, naturally"
1531520,めいさん,名産,noted product
1531620,めいしょう,名称,name
1532090,めいちゅう,命中,a hit
1531830,めいぼ,名簿,register of names
1531870,めいよ,名誉,"honor, credit, prestige"
1532620,めいりょう,明瞭,clarity
1532640,めいろう,明朗,"bright, clear, cheerful"
1535680,めかた,目方,weight
1250470,めぐみ,恵み,blessing
1250480,めぐむ,恵む,"to bless, to show mercy to"
1604930,めざましい,目覚しい,"brilliant, splendid, striking, remarkable"
1535350,めざめる,目覚める,to wake up
1346450,めす,召す,"to call, to send for, to put on, to wear, to take (a bath), to ride in, to buy, to eat, to drink, to catch (a"
1312880,めす,雌,female (animal)
1533000,めちゃくちゃ,滅茶苦茶,"absurd, unreasonable, excessive, messed up, spoiled, wreaked"
1535670,めつき,目付き,"look, expression of the eyes, eyes"
1533030,めつぼう,滅亡,"downfall, ruin, collapse, destruction"
1608630,めでたい,愛でたい,auspicious
1569810,めまい,目眩,"dizziness, giddiness"
1605030,めもり,目盛,"scale, gradations"
1533440,めんかい,面会,interview
1533200,めんじょ,免除,"exemption, exoneration, discharge"
1533400,めんする,面する,"to face on, to look out on to"
1533590,めんぼく,面目,"face, honour, reputation, prestige, dignity, credit"
1386000,もうける,設ける,"to create, to establish"
1363010,もうしいれる,申し入れる,"to propose, to suggest"
1605140,もうしこみ,申し込み,"application, entry, request, subscription, offer, proposal, overture, challenge"
1362920,もうしで,申出,"proposal, request, claim, report, notice"
1362930,もうしでる,申し出る,"to report to, to tell, to suggest, to submit, to request, to make an offer, to come forward with informati"
1363030,もうしぶん,申し分,"objection, shortcomings"
1534280,もうてん,盲点,blind spot
1534100,もうれつ,猛烈,"violent, vehement, rage"
1012490,もがく,藻掻く,"to struggle, to wriggle, to be impatient"
1535710,もくろく,目録,"catalogue, catalog, list"
1535730,もくろみ,目論見,"a plan, a scheme, a project, a program, intention, goal"
1533650,もけい,模型,"model, dummy, maquette"
1533660,もさく,模索,groping (for)
1012500,もし,若し,"if, in case, supposing"
1012510,もしかしたら,若しかしたら,"perhaps, maybe, by some chance"
1012520,もしかして,若しかして,"perhaps, possibly"
1012530,もしかすると,若しかすると,"perhaps, maybe, by some chance"
1324320,もしくは,若しくは,"or, otherwise"
1612050,もしも,若しも,if
1573190,もたらす,齎らす,"to bring, to take, to bring about"
1564380,もたれる,凭れる,"to lean against, to lean on, to recline on, to lie heavy (on the stomach)"
1612060,もち,持ち,"1. hold, charge, keep possession, in charge, 2. wear, durability, life, draw, 3. usage (suff)"
1315630,もちきり,持ち切り,"hot topic, talk of the town"
1605250,もったいない,物体ない,"too good, more than one deserves, wasteful, sacrilegious, unworthy of"
1155020,もって,以て,"with, by, by means of, because, in view of"
1389740,もっぱら,専ら,"wholly, solely, entirely"
1315740,もてなす,持て成す,"to entertain, to make welcome"
1315730,もてる,持てる,"to be well liked, to be popular"
2219600,もとい,基,basis
1502690,ものおき,物置き,storeroom
1502500,ものずき,物好き,curiosity
1502650,ものたりない,物足りない,"unsatisfied, unsatisfactory"
1294170,もはや,最早,"already, now"
1533690,もはん,模範,"exemplar, exemplification, exemplum, model, example"
1533700,もほう,模倣,"imitation, copying"
1567630,もめる,揉める,"to disagree, to dispute"
1605310,もも,腿,"thigh, femur"
1292160,もよおす,催す,"to hold (a meeting), to give (a dinner), to feel, to show signs of, to develop symptoms of, to feel (sick"
1605320,もらす,漏らす,"to let leak, to reveal"
1379690,もりあがる,盛り上がる,"to rouse, to swell, to rise"
1560840,もる,漏る,"to leak, to run out"
1605330,もれる,漏れる,"to leak out, to escape, to come through, to shine through, to filter out, to be omitted"
1382220,もろい,脆い,"brittle, fragile, tender-hearted"
1012710,もろに,諸に,"completely, all the way"
1634040,もん,問,"problem, question"
1537760,や,矢,arrow
1579220,かな,哉,question mark
1211380,やかましい,喧しい,"noisy, strict, fussy"
1537270,やがい,野外,"fields, outskirts, open air, suburbs"
1012730,やがて,軈て,"before long, soon, at length"
1584820,やぎょう,夜行,"walking around at night, night train, night travel"
1538040,やくしょく,役職,"post, managerial position, official position"
1538090,やくだつ,役立つ,"to be useful, to be helpful, to serve the purpose"
1538030,やくば,役場,town hall
1536660,やぐ,夜具,bedding
1539020,やさ,優,"gentle, affectionate"
1605460,やしき,屋敷,mansion
1547090,やしなう,養う,"to rear, to maintain, to cultivate"
1322660,やしろ,社,Shinto shrine
1537430,やしん,野心,"ambition, aspiration, designs, treachery"
1156990,やすい,易い,easy
1153680,やすっぽい,安っぽい,"cheap-looking, tawdry, insignificant"
